outlier_score,prediciton,label
-0.9593515441855318,食谱,食谱
-0.9663592648302302,食谱,食谱
-0.9633243862505841,食谱,食谱
-0.9652172127514314,食谱,食谱
-0.954098953970405,食谱,食谱
-0.9512005253533727,食谱,食谱
-0.9529215629305273,食谱,食谱
-0.9609870798454029,食谱,食谱
-0.9496675057227094,食谱,食谱
-0.9572024800448317,食谱,食谱
-0.9585940875680642,食谱,食谱
-0.9590919925716817,食谱,食谱
-0.9518842531000686,食谱,食谱
-0.956047208968495,食谱,食谱
-0.953924895436032,食谱,食谱
-0.9624277180024972,食谱,食谱
-0.9632527517996581,食谱,食谱
-0.9548805442184616,食谱,食谱
-0.9784319369038483,食谱,食谱
-0.9574304268047126,食谱,食谱
-0.9564670966728398,食谱,食谱
-0.9608304156568263,食谱,食谱
-0.9544483410898736,食谱,食谱
-0.9600179913561571,食谱,食谱
-0.9603042785193076,食谱,食谱
-0.9513330104485084,食谱,食谱
-0.9498467106234786,食谱,食谱
-0.9595230792465683,食谱,食谱
-0.9571114368408956,食谱,食谱
-0.9521140807468245,食谱,食谱
-0.9512756025294464,食谱,食谱
-0.9578212444654899,食谱,食谱
-0.9596142125406868,食谱,食谱
-0.9497571965061116,食谱,食谱
-0.9695742111169923,食谱,食谱
-0.9497488302073819,食谱,食谱
-0.9565737148826443,食谱,食谱
-0.9548025914386022,食谱,食谱
-0.9513120461632146,食谱,食谱
-0.9673977206114708,食谱,食谱
-0.9602035985887598,食谱,食谱
-0.971680006586011,食谱,食谱
-0.9481366369791806,食谱,食谱
-0.9565472037011306,食谱,食谱
-0.9609138453942675,食谱,食谱
-0.9531248163551552,食谱,食谱
-0.960140977819431,食谱,食谱
-0.9787210970620006,食谱,食谱
-0.9773920314140236,食谱,食谱
-0.9475226900365412,食谱,食谱
-0.9524536605747558,食谱,食谱
-0.963081347103089,食谱,食谱
-0.9523172019064591,食谱,食谱
-0.9498718719008135,食谱,食谱
-0.9535966271410967,食谱,食谱
-0.9556658963361568,食谱,食谱
-0.9583648628124444,食谱,食谱
-0.9519140148965585,食谱,食谱
-0.95443723407055,食谱,食谱
-0.9618695540668094,食谱,食谱
-0.9574278903712337,食谱,食谱
-0.9703761600072116,食谱,食谱
-0.9570667691976114,食谱,食谱
-0.9550225497720982,食谱,食谱
-0.9805484409877028,股票,股票
-0.9878135702527079,股票,股票
-0.9749372870023401,股票,股票
-0.9752183722339538,股票,股票
-0.9888592014853572,股票,股票
-0.9853444523306466,股票,股票
-0.9814416084291773,股票,股票
-0.975792566085814,股票,股票
-0.9795772533054855,股票,股票
-0.975792566085814,股票,股票
-0.9698944040675139,股票,股票
-0.9795745456292962,股票,股票
-0.975792566085814,股票,股票
-0.9757925660858142,股票,股票
-0.976434466632923,股票,股票
-0.9796033784181357,股票,股票
-2.0316917196858926,股票,股票
-0.9842795340933378,股票,股票
-0.9747732897537011,股票,股票
-1.0474149353166093,股票,股票
-0.9782243919581276,股票,股票
-0.975792566085814,股票,股票
-0.9980670572423496,股票,股票
-0.9757925660858138,股票,股票
-0.9807239342838099,股票,股票
-0.9890559080654509,股票,股票
-1.1529975058063067,股票,股票
-0.9782243919581276,股票,股票
-1.0290519435480208,节目,节目
-0.9693811442861964,节目,节目
-0.9789435419989262,节目,节目
-1.237612479278673,节目,节目
-0.9640594016861957,节目,节目
-0.9740668464419684,节目,节目
-0.9683526866975024,节目,节目
-1.4698652890493311,视频,节目
-0.9682797047798349,节目,节目
-0.970498047932532,节目,节目
-1.0274552363684866,节目,节目
-0.9646773119157555,节目,节目
-0.9688271978293328,节目,节目
-1.0222788871651471,节目,节目
-0.9732683065646217,节目,节目
-1.0061148896842862,节目,节目
-0.9745863062767024,节目,节目
-0.9679049424713444,节目,节目
-0.9770388079375867,节目,节目
-0.9700309955291354,节目,节目
-0.9705435715794166,节目,节目
-0.9672640757871107,节目,节目
-0.9762734008573961,节目,节目
-0.9692998824862485,节目,节目
-0.9746140184805381,节目,节目
-1.8011306299156444,节目,节目
-0.9664730836913972,节目,节目
-0.9886998837222919,节目,节目
-0.9555541814583448,节目,节目
-0.965450421386708,节目,节目
-1.1930198781849761,电影,节目
-1.6104228469212145,节目,节目
-0.9740810143798638,节目,节目
-0.9727710737562113,节目,节目
-1.5132477875529655,节目,节目
-0.9684267852002056,节目,节目
-0.9772895892126663,节目,节目
-0.9729321772052817,节目,节目
-0.9766055036449229,节目,节目
-0.9682440224355201,节目,节目
-0.9764387654807857,节目,节目
-0.968481399288296,新闻,节目
-0.9801865256921548,节目,节目
-1.2289626826879247,网站,网站
-0.9995285262905849,网站,网站
-1.013968521335706,网站,网站
-2.1752547073300628,股票,网站
-0.9971615245033062,网站,网站
-1.0282780654472252,网站,网站
-1.002606279846939,网站,网站
-0.993597019405418,网站,网站
-1.0094728687082766,网站,网站
-0.9592093257009756,app,网站
-0.99650664530848,网站,网站
-1.0009141066143719,网站,网站
-1.0238253648394315,网站,网站
-0.9946060985856429,app,网站
-0.9876367928951298,网站,网站
-0.9944212112455132,网站,网站
-0.9990818732592206,网站,网站
-1.0103694264645515,网站,网站
-0.9736012941682958,app,网站
-0.9840110107418137,网站,网站
-0.9822369176357515,网站,网站
-1.0025491892692093,网站,网站
-0.983973015948111,健康,健康
-0.9883785117703916,健康,健康
-0.9748743849110039,健康,健康
-0.997704320447103,健康,健康
-0.992259028193336,健康,健康
-0.949727359729638,聊天,健康
-0.9987563116099377,健康,健康
-0.968442323943173,健康,健康
-0.9834500336924583,健康,健康
-0.9832677706550731,健康,健康
-0.9756144965888959,健康,健康
-0.9827746171268705,健康,健康
-1.0039628098021676,健康,健康
-0.9859988313589527,健康,健康
-0.9675194491110941,健康,健康
-1.3153010775657914,聊天,健康
-0.9860580773453307,健康,健康
-0.9883752594571605,健康,健康
-0.9697257594771782,健康,健康
-0.9889015799430589,健康,健康
-1.4318527410323263,健康,健康
-0.9659240837851172,健康,健康
-0.9824080378135356,飞机,飞机
-0.9735405727135831,飞机,飞机
-0.9794373606333137,飞机,飞机
-0.9689601885662752,飞机,飞机
-0.9773919693262443,飞机,飞机
-0.9789555453323768,飞机,飞机
-0.9819649874853095,飞机,飞机
-0.9746152846428358,飞机,飞机
-0.9735405727135829,飞机,飞机
-0.9794373606333135,飞机,飞机
-0.9731030221353019,飞机,飞机
-0.973902711513379,飞机,飞机
-0.9773919693262443,飞机,飞机
-0.971596917393782,飞机,飞机
-0.9824080378135356,飞机,飞机
-0.9759669603861323,飞机,飞机
-0.9759669603861323,飞机,飞机
-0.9754654857207189,飞机,飞机
-0.9744253520796443,飞机,飞机
-0.9759669603861323,飞机,飞机
-0.9773919693262443,飞机,飞机
-0.9714071452505865,飞机,飞机
-0.9789555453323769,飞机,飞机
-0.9789555453323769,飞机,飞机
-0.9794373606333137,飞机,飞机
-2.133065030234062,视频,音乐
-0.9949588786894671,音乐,音乐
-0.9866348791272077,音乐,音乐
-1.1384517482705856,时间,音乐
-1.6783753322320962,聊天,音乐
-0.9995003420056253,音乐,音乐
-0.9697293857871205,音乐,音乐
-0.9989335246489789,音乐,音乐
-0.9825599958803576,音乐,音乐
-1.6699106329135698,视频,音乐
-1.035470710129475,视频,音乐
-0.9999553463948739,音乐,音乐
-0.996064828059208,音乐,音乐
-0.9796342188861498,音乐,音乐
-0.9742960962644247,音乐,音乐
-0.9799164794219386,视频,音乐
-1.113554476256869,音乐,音乐
-0.9915222157278176,音乐,音乐
-0.9713694927307767,音乐,音乐
-1.1941999587512866,音乐,音乐
-0.9858708873246302,音乐,音乐
-1.001608610061537,音乐,音乐
-1.4527693121910432,音乐,音乐
-1.137835571716739,音乐,音乐
-0.977334194475247,音乐,音乐
-1.0165536212740665,音乐,音乐
-1.0040935832698223,电话,电话
-1.0106609342681288,电话,电话
-0.9760722523338838,电话,电话
-1.008489860440052,电话,电话
-1.002788037738736,电话,电话
-0.972783170474855,电话,电话
-0.982434062473423,电话,电话
-1.008489860440052,电话,电话
-1.0002079985650565,电话,电话
-1.008489860440052,电话,电话
-1.0172263467781586,电话,电话
-1.00746674831761,电话,电话
-0.9607318061380928,电话,电话
-1.008489860440052,电话,电话
-1.0034161832050992,电话,电话
-0.9772551860725933,电话,电话
-1.0028749165616602,电话,电话
-1.0204007625739446,电话,电话
-1.0034640623288889,电话,电话
-1.008489860440052,电话,电话
-1.008489860440052,电话,电话
-0.9613196409453846,电话,电话
-1.0148660762003954,电话,电话
-0.972783170474855,电话,电话
-1.0006761486724893,电话,电话
-1.0446101086382433,视频,视频
-1.6051885522245726,视频,视频
-0.9771814111594195,视频,视频
-1.611719539471024,app,视频
-0.9769588145099828,视频,视频
-1.669321516909963,视频,视频
-0.9739075493244618,视频,视频
-0.9685449650249606,视频,视频
-0.9584085522696322,视频,视频
-0.9658741089851389,视频,视频
-0.972514946169512,视频,视频
-0.9616451816307728,视频,视频
-0.9815161004540964,视频,视频
-1.5783435394536078,电话,视频
-1.014923558686399,视频,视频
-0.967020846943296,视频,视频
-0.9911813125117256,视频,视频
-0.9685345305741583,视频,视频
-0.9671324544115126,视频,视频
-0.9747902813622756,视频,视频
-1.5799508775422089,视频,视频
-1.0415604967571,视频,视频
-1.9798410692174797,视频,视频
-0.9923399033712016,视频,视频
-1.7195881895341263,视频,视频
-0.9672502622942092,视频,视频
-1.6294596129068595,日程,视频
-1.1121493925224306,app,视频
-0.9705370802288161,视频,视频
-1.5454303481371992,节目,视频
-0.969049322569075,视频,视频
-0.9700719547993065,视频,视频
-0.9849658330629382,视频,视频
-0.9611902146264812,视频,视频
-0.9608958165835956,视频,视频
-0.9784002443380142,视频,视频
-1.4327414509264096,视频,视频
-0.9609197964601807,视频,视频
-1.397944081571425,视频,视频
-1.2972364002247219,视频,视频
-0.9617539587642376,视频,视频
-0.9701401892412551,视频,视频
-1.8866182114646644,音乐,视频
-0.9625726539237434,视频,视频
-0.965361510118325,节目,视频
-0.9684695058566184,视频,视频
-0.9704378784739683,视频,视频
-0.984687703350388,视频,视频
-0.9884623550392959,视频,视频
-1.1544107982170588,视频,视频
-1.68989614823269,视频,视频
-1.761365059725001,视频,视频
-1.7567359139009529,视频,视频
-0.9697935313973355,视频,视频
-0.9753471854129707,视频,视频
-0.9799011611020086,视频,视频
-0.9754547767816639,视频,视频
-0.9780053299155634,视频,视频
-1.2323488333993857,视频,视频
-0.9632845307667566,视频,视频
-1.1378114407196924,视频,视频
-0.9641338778288638,视频,视频
-1.1615150736112951,视频,视频
-0.9822444462282546,视频,视频
-0.9608247172435304,视频,视频
-0.9767003688441935,视频,视频
-0.9712602788192735,视频,视频
-0.9702292657467275,视频,视频
-0.969520238635633,聊天,视频
-0.979534890405322,视频,视频
-1.0486053650433445,视频,视频
-0.9620648606309883,视频,视频
-1.5127537739801287,视频,视频
-1.8501487956488005,电话,日程
-0.9894871740379665,日程,日程
-0.9904919439623695,日程,日程
-1.4320283445402495,日程,日程
-0.9875286429114954,日程,日程
-1.0004848451872372,日程,日程
-0.9877256654230708,日程,日程
-0.9965347279133171,日程,日程
-1.47475671104402,视频,日程
-0.9960423592308899,日程,日程
-0.996534727913317,日程,日程
-1.1483976330702164,时间,时间
-0.9893225810826074,聊天,时间
-1.5623653285030055,节目,时间
-1.1075498208175134,时间,时间
-1.1323170646281702,时间,时间
-1.1434079029952378,时间,时间
-1.1455495591932368,时间,时间
-1.0251514297375512,电影,电影
-1.0093367933862791,电影,电影
-0.9951881981083345,电影,电影
-1.1084438573380309,电影,电影
-0.9865778013286082,电影,电影
-0.9669657923608697,视频,电影
-0.9673109521185594,视频,电影
-0.9933311852584212,电影,电影
-1.188227309709313,节目,电影
-1.6658876065511408,视频,电影
-0.9659682389807298,新闻,新闻
-0.9679391459105794,新闻,新闻
-0.968902490623685,新闻,新闻
-0.9694400027315107,新闻,新闻
-0.9665512425678034,新闻,新闻
-0.9758007547287788,新闻,新闻
-0.9659682389807294,新闻,新闻
-0.9656115212898786,新闻,新闻
-0.9733484698515072,新闻,新闻
-0.9683749232386596,新闻,新闻
-0.9737803669444348,新闻,新闻
-0.9688961079960998,新闻,新闻
-0.9792732951234339,新闻,新闻
-0.9695070512794677,新闻,新闻
-0.968803283945185,新闻,新闻
-0.9720377982202736,新闻,新闻
-0.9683488241587968,新闻,新闻
-0.9697386968679453,新闻,新闻
-1.0113379688847426,新闻,新闻
-0.9688297336492713,新闻,新闻
-0.9730340144890557,新闻,新闻
-0.9716479565353107,新闻,新闻
-0.9826679120716181,新闻,新闻
-0.9702150322471959,火车,火车
-0.970215032247196,火车,火车
-0.9906370336475829,火车,火车
-0.9771609640122852,火车,火车
-1.1356179607125871,网站,火车
-0.9702150322471959,火车,火车
-1.6427427209787844,火车,火车
-0.9702150322471959,火车,火车
-0.9702867949316009,火车,火车
-0.9748070899037355,火车,火车
-0.9744494673015419,火车,火车
-0.9702150322471959,火车,火车
-0.9766961883252637,火车,火车
-0.9744494673015416,火车,火车
-0.9702150322471959,火车,火车
-0.9744494673015419,火车,火车
-0.9744494673015416,火车,火车
-0.9702150322471959,火车,火车
-0.9702150322471959,火车,火车
-0.9744494673015417,火车,火车
-0.9744494673015419,火车,火车
-0.9744494673015419,火车,火车
-0.9702150322471954,火车,火车
-0.9913481979573533,火车,火车
-0.9832346104609491,火车,火车
-0.9702150322471956,火车,火车
-0.9744494673015416,火车,火车
-0.9744494673015419,火车,火车
-1.1857415694707898,app,app
-1.0031752359463604,app,app
-0.9749682649566755,app,app
-1.7565405384877089,app,app
-0.9668091175652203,app,app
-1.0215238262661641,app,app
-2.127200781769361,视频,app
-1.6400997096088328,视频,app
-0.9822354502770771,app,app
-0.9866553555962204,app,app
-0.9739487021823114,app,app
-0.9689774753007867,app,app
-0.9654981423306788,app,app
-1.162608468901228,app,app
-1.0648749422819306,诗歌,app
-1.0718288124596382,app,app
-0.9660169470907594,app,app
-1.1532632826795335,app,app
-0.9585574686688135,app,app
-0.9853583173564058,app,app
-1.970400673238481,日程,app
-0.9876794893558003,计算,计算
-0.9918518268459305,计算,计算
-0.9876794893558001,计算,计算
-1.0655560512569868,联络,计算
-0.9876794893558003,计算,计算
-0.9876794893558003,计算,计算
-0.9918518268459309,计算,计算
-0.9924352608913688,计算,计算
-0.9965050136420361,计算,计算
-0.9984693164658737,计算,计算
-0.9874077283768923,谜语,谜语
-1.0015901246336985,谜语,谜语
-0.9922343338445501,谜语,谜语
-2.248075300073248,聊天,谜语
-0.9938112885975517,谜语,谜语
-0.990845416295713,谜语,谜语
-0.990845416295713,谜语,谜语
-0.9922343338445503,谜语,谜语
-0.9889583572623601,谜语,谜语
-0.993426427950374,谜语,谜语
-0.9922343338445501,谜语,谜语
-0.9832796851616985,谜语,谜语
-0.991990137667678,谜语,谜语
-0.9922343338445503,谜语,谜语
-1.325348821464604,app,email
-0.9928299869054511,email,email
-0.9928299869054511,email,email
-0.9976938198028285,email,email
-0.9823233003777645,app,email
-0.9983289072360593,app,email
-1.4465120157599631,日程,email
-0.9928299869054511,email,email
-1.5743582981437698,email,email
-0.9928299869054511,email,email
-1.4243241146064654,电话,联络
-0.9833879838959346,联络,联络
-0.9833879838959346,联络,联络
-0.9847876358987216,联络,联络
-0.988350617077751,联络,联络
-0.9814115946121467,联络,联络
-0.9833879838959346,联络,联络
-0.988350617077751,联络,联络
-0.983387983895935,联络,联络
-0.9833879838959347,联络,联络
-1.0702114351121828,联络,联络
-0.983387983895935,联络,联络
-0.9969542070492595,小说,小说
-1.0277542902160197,视频,小说
-0.9927276410930249,小说,小说
-0.9913231287982546,小说,小说
-0.9927276410930249,小说,小说
-0.992727641093025,小说,小说
-0.9927276410930249,小说,小说
-0.9927276410930249,小说,小说
-0.9927276410930249,小说,小说
-0.9927276410930249,小说,小说
