outlier_score,prediciton,label
-1.145934856199294,音乐,聊天
-1.2204194999366442,翻译,食谱
-1.3957437715081378,电视频道,新闻
-1.0015754365684149,联络,抽奖
-1.04696207787897,地图,健康
-1.100039776345841,电视频道,股票
-1.111623127092346,地图,食谱
-1.056411089770723,地图,聊天
-1.0748292183809807,地图,健康
-0.9677165505878605,电视频道,节目
-1.0002212397443278,地图,聊天
-1.2780081966556003,短信,email
-0.9659757923931345,地图,飞机
-0.9975097628845304,地图,聊天
-1.2245295259888211,电视频道,新闻
-1.1486072519386528,地图,健康
-1.5602606731450506,短信,新闻
-1.245660167011731,电视频道,抽奖
-1.014067147079636,联络,聊天
-1.3430838008549613,翻译,食谱
-0.9672344264316095,地图,飞机
-1.151578030460965,地图,食谱
-1.3015026505001002,电视频道,股票
-1.004255799311371,诗歌,视频
-1.000118563194044,地图,app
-1.1872954210766307,地图,视频
-1.0983267669506855,地图,聊天
-1.1197470156971248,联络,食谱
-1.2467678988777429,电视频道,新闻
-1.2096384262105608,电视频道,天气
-0.9722321605523406,电视频道,节目
-1.1928917618796242,地图,app
-1.1466605307565811,音乐,聊天
-1.651949920117452,短信,新闻
-1.4438186377992155,翻译,小说
-1.0797887787337719,地图,天气
-1.0332172486990898,地图,日程
-1.1516639995410873,翻译,健康
-1.2957850589388438,翻译,食谱
-0.985832138348889,地图,聊天
-1.23050032579241,地图,聊天
-1.0689792827897722,地图,食谱
-0.979643078517023,地图,飞机
-1.4877563811640058,翻译,视频
-1.0999889084287013,音乐,谜语
-1.1268883966104957,翻译,健康
-0.974026689717148,电视频道,新闻
-1.4913432981113177,电视频道,节目
-0.9608764788729864,地图,火车
-1.0711308621797857,地图,食谱
-0.964647260457229,地图,飞机
-1.1002062627607094,电视频道,节目
-1.2122006173530346,地图,聊天
-1.0426453156128765,地图,食谱
-1.0098822490928543,电视频道,节目
-0.9758100381167857,短信,email
-1.1350324401464182,地图,app
-1.1010333143867588,音乐,聊天
-0.9739338524509495,电视频道,节目
-1.4063679244611054,翻译,小说
-1.3635941121398942,诗歌,视频
-1.097712813480301,地图,食谱
-1.0674605455992723,地图,天气
-1.1771832354330265,地图,抽奖
-1.1426764209234117,地图,视频
-1.0260793651413362,联络,股票
-0.9817798825041066,联络,电话
-1.222085452408446,诗歌,小说
-1.2022981149801297,电视频道,视频
-1.3162916095246389,短信,email
-0.9836029425850349,联络,电话
-1.036165570919872,联络,股票
-1.1886197997382646,电视频道,新闻
-0.9790125985973915,地图,火车
-1.0347137856894528,地图,聊天
-1.0907920234783453,地图,聊天
-1.2865206952288952,电视频道,聊天
-1.0651352847301239,地图,健康
-1.1139658022120877,地图,食谱
-1.3833436659003755,翻译,食谱
-1.0285953351971806,地图,健康
-1.2484846856364205,地图,视频
-1.3163712519430384,短信,email
-0.9873914352796035,联络,网站
-1.3646112026286719,翻译,食谱
-1.0568576470771656,地图,天气
-0.9581951895449876,地图,火车
-1.3381507548541547,地图,聊天
-1.1706347019689285,地图,app
-1.3970140069210868,短信,新闻
-1.4899048547849278,诗歌,谜语
-1.374617199674183,诗歌,谜语
-0.9834887910319645,联络,电话
-1.0053658047007463,地图,聊天
-0.9693600370737423,地图,飞机
-1.5110367559262226,翻译,小说
-1.0702834904993312,联络,股票
-1.4280545044492685,音乐,视频
-1.1856435833485333,音乐,聊天
-1.0547206915902732,联络,电话
-1.3562826167800075,翻译,食谱
-1.0915437006030437,地图,食谱
-1.1677493401877066,电视频道,新闻
-0.9727738863339374,电视频道,节目
-1.172449503813005,电视频道,视频
-1.1526270019621987,电视频道,新闻
-0.9649769218819021,地图,火车
-1.027904328060359,地图,聊天
-0.9944105741526226,联络,网站
-0.9765107619743834,地图,聊天
-1.025752678729326,电视频道,网站
-1.4170749451754359,短信,抽奖
-0.990643720783685,电视频道,视频
-1.282336496143175,翻译,节目
-1.3003930304652167,地图,新闻
-1.292531341078847,地图,聊天
-1.130197913563106,地图,比赛
-1.0667445548327124,联络,抽奖
-0.99660245856239,电视频道,电台
-1.0425012366370954,地图,天气
-1.220760921950663,地图,app
-1.0959551734709643,地图,聊天
-1.1420965226670217,地图,聊天
-1.0426859842284937,地图,食谱
-1.1480760495449194,地图,食谱
-1.0702297046396194,地图,健康
-1.1178677267810782,电视频道,股票
-1.1381051692802058,地图,食谱
-1.0079302783373152,联络,计算
-0.9638662260418582,地图,飞机
-1.0669966015339365,地图,聊天
-0.9955444766871665,电视频道,节目
-0.9621787531655895,翻译,聊天
-1.0106797721021266,地图,视频
-0.9586389693148503,电视频道,节目
-1.3246441441778372,地图,电影
-0.9609952786731171,地图,公交
-1.177910819765434,地图,聊天
-1.1144621177127916,地图,聊天
-1.1104203903389143,地图,app
-1.3026989868776961,电视频道,视频
-1.2892087672063324,地图,日程
-1.1572968545914446,地图,食谱
-1.0459115641039427,地图,聊天
-1.2075136868174687,音乐,聊天
-0.9751229431722412,电视频道,节目
-1.141078814508143,电视频道,网站
-0.9698217516215728,地图,公交
-0.9708071922559336,电视频道,节目
-1.2479348754660387,电视频道,网站
-1.3022938867905978,电视频道,节目
-1.0961785585614903,地图,食谱
-1.253601545741121,地图,视频
-1.1722615136073606,音乐,聊天
-1.006460751885268,地图,聊天
-1.5034195816275675,地图,比赛
-1.2375837385495463,翻译,食谱
-1.0931996274672056,地图,抽奖
-0.9777107764311485,地图,火车
-1.0710934954119882,地图,网站
-1.2096581593065516,翻译,谜语
-0.9983555536716404,地图,食谱
-1.3481321218326203,翻译,聊天
-0.9877269721475163,地图,聊天
-0.9925296539692379,联络,抽奖
-0.9946087438754343,联络,电话
-1.1104246415441328,地图,视频
-1.3785456008495247,地图,网站
-1.0257171113125918,地图,聊天
-1.0731597484359687,电视频道,新闻
-1.1583655050005308,音乐,聊天
-1.0880955294592474,地图,天气
-1.082812131873899,地图,食谱
-1.027846836696822,地图,股票
-1.2348109237737532,音乐,聊天
-1.0549973818916913,地图,聊天
-1.00083241179393,地图,聊天
-1.2363707186709825,地图,食谱
-1.258461588888413,电视频道,抽奖
-1.2954129803118,翻译,谜语
-0.9700379464760178,电视频道,电台
-1.3117885431638616,电视频道,网站
-1.2171820061837173,电视频道,股票
-1.0551515130823763,联络,股票
-1.028833443668709,地图,天气
-1.3219059460634102,诗歌,食谱
-1.2222757878170847,地图,网站
-0.9836029425850349,联络,电话
-1.0579885747023172,地图,股票
-0.9632494397167598,地图,火车
-1.0953225932609878,电视频道,app
-1.1293289426490325,诗歌,视频
-1.0049799472353014,联络,电话
-1.1094610089143324,地图,天气
-1.171131145951108,地图,聊天
-0.9679992652874088,电视频道,电台
-1.1963864618632623,电视频道,股票
-1.2425495118148588,地图,聊天
-1.0125370699575345,地图,节目
-0.9647350898327949,地图,飞机
-1.184859703378272,地图,聊天
-1.123538907743826,音乐,聊天
-1.0336364450653723,联络,股票
-1.4445908743507556,诗歌,食谱
-0.9635207170336558,地图,火车
-0.9999087929845436,电视频道,新闻
-1.0370302696526095,地图,聊天
-0.9845859266566764,联络,计算
-1.0448673480631707,联络,食谱
-0.973769783635117,地图,聊天
-1.229155159185845,地图,聊天
-1.0038023410528782,地图,食谱
-1.465807828645026,翻译,小说
-0.954246884173479,电视频道,节目
-1.087255415961144,地图,食谱
-1.0705674506139011,地图,天气
-1.0783622102700465,地图,聊天
-1.0620380012146275,地图,聊天
-1.2056348483355914,地图,聊天
-1.215684772277191,地图,食谱
-0.9817798825041064,联络,电话
-1.0505874579826149,地图,健康
-1.1208948240834322,地图,视频
-1.0801025567802636,地图,计算
-1.5322111995975374,短信,聊天
-1.1447336174296423,地图,食谱
-0.9901987796985962,电视频道,网站
-1.2674087704279597,电视频道,视频
-1.2960747922226166,地图,app
-1.2085878479945606,地图,食谱
-0.9895178859575923,联络,飞机
-1.3510756478998245,诗歌,谜语
-1.089766956012642,地图,聊天
-1.18525917100234,翻译,食谱
-1.2039923615653394,地图,食谱
-1.0138995898500138,地图,日程
-1.2016181791819829,地图,聊天
-1.152362636913142,音乐,聊天
-1.0892006334374869,地图,健康
-0.9719611677802739,地图,飞机
-1.1149944511118097,联络,食谱
-1.119885761809614,音乐,app
-0.9945089418649591,地图,聊天
-1.0363226300458614,电视频道,网站
-1.141426161773709,地图,聊天
-1.0072954976817354,地图,聊天
-1.0561457211858678,联络,天气
-0.9638479487538986,地图,公交
-1.2075453710930977,电视频道,电台
-1.0167172704730532,地图,视频
-1.1547906958573353,地图,食谱
-1.03493691280757,地图,app
-1.0787252998711667,地图,视频
-1.1949265194503773,电视频道,app
-1.3673763798412368,电视频道,电影
-1.370996718807683,电视频道,节目
-1.194624339848105,地图,食谱
-1.1762122734663847,地图,食谱
-0.9635997775472636,电视频道,节目
-1.1132427794312707,电视频道,比赛
-1.0344115591837433,地图,聊天
-1.1534652242287442,地图,食谱
-0.984160642275518,地图,火车
-0.9589644562411246,地图,火车
-0.9959734478962682,电视频道,节目
-1.1755957306167126,电视频道,新闻
-1.1674622444421734,地图,聊天
-1.3446982208864893,电视频道,电台
-1.4073466039909355,地图,视频
-1.1150165468679523,地图,聊天
-0.9723406651104177,地图,聊天
-0.9658372020327392,电视频道,节目
-0.9952716999788598,音乐,聊天
-1.1050265631231373,地图,食谱
-1.0411865464844101,联络,视频
-1.2715424815278005,地图,聊天
-1.1909118668267427,电视频道,电影
-1.1547510092717312,音乐,视频
-0.9556755972749347,地图,火车
-1.2927942425549834,电视频道,网站
-1.0008813773066714,地图,聊天
-1.1927212127537772,音乐,app
-1.1596836066491982,电视频道,网站
-1.0692257072413658,电视频道,股票
-1.287635199355824,地图,聊天
-1.2126181288047875,地图,食谱
-1.1048199932486917,电视频道,节目
-1.006632191721403,地图,app
-0.963994422421694,地图,飞机
-1.0143759797820322,联络,聊天
-1.0804968522688752,地图,食谱
-1.3632342381131985,地图,聊天
-1.0807115183030924,电视频道,节目
-1.2208802960909186,地图,app
-1.6153248879289528,诗歌,聊天
-1.052812890407512,地图,股票
-1.1557216273628514,地图,聊天
-1.1113432559754546,电视频道,网站
-1.0732806743745147,短信,email
-0.9693829574810827,地图,聊天
-1.291197472867605,地图,email
-1.3949814363679411,音乐,视频
-1.464236516568016,地图,聊天
-1.2226064682353095,音乐,聊天
-0.9753534558221487,地图,火车
-1.106035902613551,电视频道,天气
-1.0320492940902954,地图,聊天
-1.088438368974726,音乐,聊天
-0.9877726972158076,联络,电话
-1.1524170416093207,地图,食谱
-0.9586394024209139,地图,公交
-1.108710087472145,地图,食谱
-1.1350932456265985,地图,聊天
-0.9587631209636346,电视频道,节目
-1.0700610525791945,音乐,视频
-1.0653875457538913,电视频道,新闻
-1.0036255493640571,联络,股票
-0.991363428783288,地图,飞机
-1.0247528876635073,音乐,视频
-1.067299117643716,电视频道,比赛
-1.012134839874574,地图,聊天
-1.0576425387871606,地图,食谱
-0.9605376587311042,地图,公交
-1.2914293703837296,翻译,食谱
-1.1214915103122907,音乐,聊天
-1.116587242130092,地图,聊天
-1.103076808390124,电视频道,网站
-1.3411541864917431,短信,email
-1.3124395512378126,地图,视频
-0.9979420115961896,地图,网站
-0.9614588512218758,地图,公交
-1.1616493015460043,地图,食谱
-0.9836029425850349,联络,电话
-1.051876527158438,地图,聊天
-1.3135829082780326,电视频道,视频
-1.1598426709564773,地图,食谱
-1.0366657598972713,地图,股票
-1.0960758212375867,联络,食谱
-0.9948167369563657,地图,聊天
-0.9580708535241159,地图,火车
-1.2465141720879784,地图,视频
-0.9650800378656387,地图,公交
-1.0083621399613671,地图,聊天
-1.0603636190197203,地图,聊天
-1.113524696894359,音乐,谜语
-1.4713594266867016,翻译,电影
-0.9556755972749345,地图,飞机
-1.2877432519750707,音乐,日程
-1.1058341348780685,电视频道,电台
-0.9925296539692379,联络,电话
-1.2824638572573732,地图,网站
-1.320808185259019,地图,日程
-0.9637228721819218,地图,火车
-0.9817361756678171,音乐,视频
-0.9596411579796943,电视频道,节目
-1.1735347551660997,地图,聊天
-0.964915492770173,地图,火车
-1.14426817940786,地图,网站
-1.0729030136943478,联络,食谱
-1.2608567332004843,音乐,节目
-1.1139657687893476,电视频道,新闻
-1.0069913861856001,联络,天气
-1.0919935960250806,地图,聊天
-1.3795991907568654,短信,email
-1.2087558353559624,电视频道,股票
-1.1715881575686575,地图,网站
-1.089417709934422,地图,食谱
-0.9644903571101091,电视频道,新闻
-1.2546731302593583,地图,视频
-1.4959858725381694,诗歌,聊天
-1.4404354653090725,地图,视频
-1.0919927895787094,地图,食谱
-1.2003872584975235,音乐,日程
-1.0680508571203833,地图,天气
-1.1443454337079229,音乐,聊天
-1.1996090156035693,音乐,聊天
-1.3097479912141674,音乐,聊天
-1.2192845864038633,电视频道,股票
-1.547236803262692,翻译,视频
-0.9632494397167598,地图,火车
-0.9854436352426769,联络,抽奖
-1.1591352167651046,地图,聊天
-1.0317872632115053,地图,健康
-1.0507008950561167,地图,app
-1.3104596699647852,电视频道,电影
-1.0865547237373345,地图,聊天
-0.9675813637760138,地图,聊天
-1.0704776146119586,联络,天气
-0.9556755972749347,地图,火车
-1.1801014383359034,电视频道,网站
-1.4479566405611615,诗歌,聊天
-1.0094522664209393,地图,聊天
-0.9706192711082686,地图,飞机
-0.9877726972158076,联络,电话
-1.3003663365261329,诗歌,视频
-1.4082415667671495,地图,视频
-1.2223955912208964,地图,食谱
-0.9841330863934266,地图,聊天
-1.1326380452863152,音乐,聊天
-1.252835023299245,诗歌,食谱
-1.0574261265487466,电视频道,新闻
-0.9817798825041069,联络,电话
-1.1544589269102978,联络,天气
-0.9725032789824951,地图,飞机
-0.9903562838210569,地图,聊天
-1.2663425360811003,电视频道,视频
-0.9560677305530773,地图,火车
-1.0743413116825509,地图,视频
-1.1147707249433652,地图,聊天
-1.0655524180879492,联络,app
-1.1510582675299756,地图,食谱
-1.2907098619366653,地图,聊天
-0.9632692559067199,电视频道,节目
-1.085772648371684,电视频道,网站
-1.224933836925692,地图,天气
-1.087831820074752,音乐,聊天
-1.1137928615399462,地图,食谱
-1.222658711728008,地图,网站
-1.0203449917717111,地图,天气
-1.0121333762227358,地图,天气
-0.9620046627684553,地图,飞机
-0.9693093971361126,地图,公交
-1.0205851347617638,地图,电话
-1.116449887086566,联络,电话
-1.4704617640018753,翻译,视频
-1.0379364340075277,地图,电话
-1.1294139719591165,地图,天气
-1.1926703072349312,地图,app
-1.1112344233609281,地图,股票
-1.0923656856846848,地图,聊天
-1.1518835994313132,地图,聊天
-1.2485147985310139,地图,食谱
-1.1557140311784493,翻译,食谱
-1.2122920331386111,电视频道,新闻
-1.0635783939731591,地图,健康
-1.1687410882831384,电视频道,节目
-1.1406634350520783,音乐,聊天
-1.1310729408414624,地图,app
-1.0799806023108809,地图,比赛
-1.241163561235457,诗歌,食谱
-1.0264612312632775,地图,比赛
-1.0466763311473941,地图,食谱
-1.155669271428018,地图,日程
-1.0277625844111369,音乐,视频
-1.3456269036827384,翻译,食谱
-1.3255233274602822,短信,email
-1.40379698716595,诗歌,食谱
-1.0974540081765505,联络,食谱
-0.958835925464987,电视频道,节目
-0.9683491650471765,电视频道,电台
-1.1346123898102332,地图,聊天
-0.9836029425850349,联络,电话
-1.0808821304579685,地图,网站
-1.0676551859781953,电视频道,节目
-1.3123305470590063,地图,聊天
-1.3386045963378936,地图,视频
-1.2391335672538184,地图,app
-0.9612916451016993,电视频道,视频
-1.1939748685414702,地图,食谱
-1.0024895508359017,地图,天气
-1.0572621050395132,地图,天气
-0.9645102043677237,地图,火车
-1.2095727105161536,音乐,app
-1.2280300032876663,地图,电影
-1.0668531227919202,地图,健康
-1.1613729415080953,地图,股票
-1.2707881178051548,音乐,视频
-1.006617040425903,地图,食谱
-1.5170078689601147,电视频道,视频
-0.9858338867374812,地图,比赛
-1.155421295992484,地图,聊天
-1.0265085646322505,地图,聊天
-1.4105913479822767,音乐,视频
-1.1814855417026497,地图,聊天
-1.4710046820108762,诗歌,小说
-1.3852489370050916,诗歌,谜语
-1.3094572244446534,音乐,视频
-1.2461058248590753,音乐,聊天
-0.9865617162128008,地图,聊天
-1.0072848135462669,地图,聊天
-1.0276390067173211,地图,app
-1.366883298907235,电视频道,email
-1.2590178969547452,音乐,聊天
-1.3770025795862895,电视频道,抽奖
-0.9678894757928426,地图,聊天
-1.0658474765494759,地图,电话
-1.327310987804442,地图,视频
-1.2256570849786461,翻译,食谱
-1.0364955104660587,联络,食谱
-1.0147997171143042,诗歌,app
-1.0684756113175398,地图,健康
-1.0513908250623172,音乐,聊天
-1.4198113921141966,音乐,视频
-0.9920148650774582,电视频道,节目
-1.340031803748295,诗歌,食谱
-1.068224479946919,地图,食谱
-0.9614108292583516,电视频道,节目
-1.0529421666105128,音乐,聊天
-1.5730949195908808,翻译,小说
-0.9597889249673781,地图,火车
-0.9545432881478071,电视频道,节目
-1.2412230606625365,音乐,聊天
-1.5488886946355076,音乐,新闻
-0.9941967819569019,地图,飞机
-0.9611976544485706,地图,聊天
-1.0716433962184413,地图,视频
-0.9608976970159588,地图,飞机
-1.493774054574273,翻译,小说
-1.3750900810241364,地图,聊天
-1.079062086715413,音乐,聊天
-1.042161245697623,联络,股票
-1.024957104293679,联络,网站
-1.0796331034436768,地图,聊天
-1.0890676114645337,地图,健康
-0.992884906726412,联络,电话
-1.0553440809944665,联络,视频
-1.0273632184550145,电视频道,新闻
-1.1235142953203956,电视频道,天气
-1.1223246106984375,地图,食谱
-1.505953048116218,翻译,小说
-1.251423983792861,电视频道,视频
-1.213283817466745,地图,食谱
-1.0447017048193001,联络,比赛
-1.0139479359021197,地图,时间
-1.094474745548818,电视频道,新闻
-1.2570224743701524,诗歌,聊天
-1.2202506178070496,地图,聊天
-1.1539018208870604,地图,时间
-1.1924309173036776,音乐,健康
-1.0049799472353012,联络,电话
-1.221263907134912,地图,聊天
-0.990898036870138,地图,火车
-1.050449839819817,地图,聊天
-1.0507489842323652,地图,聊天
-1.005597079228637,地图,天气
-1.0825038433735623,地图,食谱
-1.1325147673420417,地图,食谱
-1.1607884374855741,地图,食谱
-0.995665171378338,联络,计算
-1.4531414880102942,翻译,视频
-1.4186983932864752,音乐,聊天
-1.1168543577510768,地图,聊天
-1.2412411254428553,音乐,视频
-0.9723499560248443,地图,飞机
-1.0031795807199833,联络,电话
-1.0530584872639648,地图,股票
-0.9888806759081792,地图,日程
-0.9869690242614546,联络,app
-1.0229353177454867,地图,聊天
-0.9632722833235672,地图,飞机
-1.2130566615436686,地图,健康
-1.141770948300152,联络,食谱
-0.9966476955688822,地图,聊天
-1.4015697375695506,翻译,食谱
-1.0768485240342074,地图,食谱
-0.98949224248354,联络,电话
-0.9642550347530529,地图,公交
-1.4935356094179448,翻译,视频
-0.9663885753935828,地图,火车
-1.067360253019235,地图,食谱
-0.9899719399058136,地图,聊天
-1.0738956449074872,联络,股票
-1.4639130295824763,翻译,小说
-1.196494030999818,电视频道,视频
-1.0968569279212643,地图,健康
-1.0391183884725304,联络,网站
-0.9862838164355112,电视频道,电台
-1.4198711016244865,音乐,视频
-1.0867069020672255,地图,计算
-1.3530421077397892,音乐,聊天
-1.0715293887624207,地图,聊天
-1.00538878343498,联络,网站
-1.2026200194552854,地图,食谱
-1.206232909604952,地图,食谱
-1.273352603560894,地图,聊天
-1.0021976131011834,联络,网站
-1.046123204758761,地图,计算
-1.0320737376419762,音乐,视频
-1.0821925870949267,地图,聊天
-1.080249433227166,地图,视频
-1.1990684607393338,电视频道,天气
-0.9718503472481933,地图,火车
-1.1483681565123518,联络,食谱
-1.375747136878482,地图,视频
-0.9574232357456566,音乐,聊天
-1.1085263846230222,地图,聊天
-1.151313674615936,地图,聊天
-1.1559791874627112,电视频道,股票
-1.2222905706933704,音乐,聊天
-1.1438268172695,音乐,聊天
-1.1159003716843157,电视频道,股票
-0.977752549771302,音乐,app
-1.002564171806209,联络,网站
-1.0975189653407893,联络,天气
-0.9670855698445211,地图,火车
-0.9637208445738089,地图,公交
-1.0376742593416017,地图,股票
-0.9888512194247125,电视频道,电台
-1.0918672958064009,电视频道,视频
-1.418746122249303,翻译,聊天
-0.9961319349104427,地图,聊天
-1.0954226677647214,联络,app
-1.1494949928719689,电视频道,比赛
-1.0615908722339689,地图,食谱
-1.0000500056954178,联络,比赛
-1.077807197607627,电视频道,节目
-1.0186740895367992,地图,聊天
-1.3552044655301931,电视频道,新闻
-1.2994661897501025,地图,食谱
-1.2922153068267117,音乐,视频
-1.0445676790043832,联络,股票
-1.2862454452766654,地图,聊天
-1.2264851699762152,地图,日程
-1.0980548003352992,地图,网站
-1.1774043503655072,电视频道,网站
-1.183376727130604,电视频道,抽奖
-1.002136000256988,地图,聊天
-1.0578942687793336,联络,天气
-1.0789570702182938,地图,视频
-1.0622568167699822,音乐,聊天
-0.9787267597853955,地图,飞机
-1.2274569528857877,地图,食谱
-0.9717659128877573,电视频道,节目
-1.0799278982087634,地图,聊天
-1.140680816633745,地图,聊天
-1.058115153271001,地图,股票
-0.9809836351655168,电视频道,电台
-1.1424891813897295,音乐,聊天
-0.9618628386176347,地图,公交
-0.9645102043677237,地图,火车
-0.9965421032036923,联络,电话
-0.9609638448627461,地图,飞机
-1.007354404597368,联络,电话
-1.0043674429376759,联络,天气
-1.016462892070991,地图,食谱
-1.2797657073078508,地图,视频
-1.275254165378234,地图,比赛
-0.9835513145245885,电视频道,节目
-1.0786469337361564,地图,节目
-1.5167302443947497,电视频道,新闻
-1.2783492528057916,音乐,聊天
-1.0760482694954112,地图,食谱
-0.9978902922209116,电视频道,网站
-1.1641987753120038,电视频道,股票
-1.0573958945135027,音乐,视频
-1.146685440265162,地图,聊天
-1.0035801892590535,地图,聊天
-1.2192941873540755,翻译,食谱
-1.3435159575510993,电视频道,电影
-1.2420658011904522,电视频道,新闻
-1.0967805602470349,地图,聊天
-0.9729169585402863,电视频道,电台
-1.6101525252276883,诗歌,谜语
-1.410920172875938,音乐,视频
-1.086111791137315,地图,股票
-1.198755964792355,地图,聊天
-1.5000598391946733,诗歌,谜语
-0.9608976970159586,地图,飞机
-1.2343001788343944,地图,食谱
-1.2859679332048135,翻译,食谱
-1.2285381085380518,电视频道,股票
-0.9704921210638778,电视频道,节目
-0.9584807995431645,电视频道,节目
-1.1553332648941441,地图,计算
-0.9621175899104557,电视频道,节目
-1.2848603276789934,翻译,食谱
-0.9600644148709229,诗歌,聊天
-1.3723870709230845,地图,聊天
-1.1181433315693554,电视频道,节目
-0.9907631353348011,联络,电话
-1.1410995885589486,地图,食谱
-1.0681771159829094,地图,计算
-1.0173568339529122,电视频道,视频
-0.960448372743094,地图,火车
-1.043813033633624,音乐,聊天
-1.007114005312111,地图,聊天
-1.213715319771782,地图,聊天
-1.1252359208874607,音乐,聊天
-0.9857149503450129,电视频道,节目
-0.9681204466081292,地图,火车
-1.038755880644556,地图,健康
-1.155946032701673,音乐,聊天
-1.0564290691119054,地图,聊天
-1.2004626837139227,地图,聊天
-1.2282043157230065,电视频道,比赛
-0.9849561223553531,联络,电话
-1.163913848415838,地图,食谱
-0.9784962506707927,电视频道,新闻
-0.9773249658682891,地图,聊天
-1.0109593857615455,地图,聊天
-1.0077358808146402,翻译,聊天
-1.083596236934079,地图,计算
-1.041891190492675,联络,视频
-0.992293813571073,地图,飞机
-1.3485015522721162,地图,聊天
-1.0223934888139399,地图,聊天
-1.1984212771478293,地图,食谱
-1.1195330306676845,地图,视频
-1.1414943744520547,地图,app
-1.0165917121818597,电视频道,新闻
-0.9682644494313474,电视频道,节目
-1.0559326429662987,地图,食谱
-1.069159955036487,地图,健康
-1.1093106402266237,地图,聊天
-1.2258935428564746,音乐,视频
-1.3883579614026424,音乐,视频
-0.957789495630287,电视频道,节目
-1.3498047369075163,地图,视频
-1.0914989784938394,地图,视频
-1.4258526305279982,诗歌,谜语
-0.9522810021618723,电视频道,节目
-1.2481285551640657,地图,食谱
-1.1125351542940485,翻译,食谱
-1.2792639178769147,诗歌,视频
-0.9708325737124885,地图,飞机
-1.6283730895187856,诗歌,谜语
-0.9669746305653637,地图,飞机
-1.099607319343239,地图,抽奖
-1.021613473906236,地图,聊天
-1.3218576439371887,翻译,聊天
-1.3096970160949324,地图,聊天
-1.010327307003887,联络,电话
-1.0049799472353014,联络,电话
-1.0262831799163283,地图,聊天
-1.0701639316805074,地图,谜语
-0.9690027453497521,电视频道,新闻
-1.3713804709233606,电视频道,app
-1.0226215359644333,地图,app
-1.1986466210838602,地图,聊天
-0.9800747863716035,地图,聊天
-0.9659757923931342,地图,飞机
-0.9593321646230171,地图,聊天
-0.9817798825041066,联络,电话
-1.3304681227984774,音乐,聊天
-1.2035327438198062,翻译,食谱
-1.1331188097335547,地图,食谱
-1.2012475050601403,地图,食谱
-1.2186271511786633,电视频道,天气
-1.1681461233779866,电视频道,新闻
-1.0801696872147706,地图,健康
-1.1062906154923784,地图,股票
-1.0947886795768893,音乐,聊天
-1.0203400747031262,地图,天气
-1.1136710003829016,地图,聊天
-1.0454921155292671,地图,谜语
-0.9602347236694184,电视频道,节目
-1.1181834043462042,地图,食谱
-1.0344215465276547,地图,计算
-1.133261598903642,地图,食谱
-1.1339661380096304,音乐,聊天
-1.3415572091659258,翻译,食谱
-1.0665671637574357,联络,食谱
-1.2011856709397786,翻译,食谱
-1.0107576656116959,联络,电话
-1.4210231956935566,地图,节目
-1.0695501156845881,地图,食谱
-1.129000136414406,音乐,聊天
-1.0618894091769924,地图,食谱
-1.4123667239186206,诗歌,视频
-0.9719513780904185,地图,火车
-1.1226495536390841,地图,健康
-1.2661904885596453,翻译,食谱
-1.251035614962928,地图,天气
-1.0960905412381565,地图,视频
-1.0857816160096123,地图,网站
-1.3787455838664295,诗歌,小说
-0.9632722833235675,地图,飞机
-0.992293813571073,地图,飞机
-1.109250838585991,地图,天气
-1.0646759513349568,地图,聊天
-1.1433197769474357,电视频道,天气
-0.9877726972158076,联络,电话
-0.9750760513129884,地图,聊天
-1.031875633918443,电视频道,视频
-0.971597231858763,电视频道,节目
-1.2347471686752778,电视频道,股票
-0.9567876329832027,电视频道,节目
-0.9662630409108054,电视频道,节目
-1.11809013186452,地图,食谱
-1.0054631212869327,地图,app
-1.0482725664595556,地图,聊天
-0.9679102810921426,地图,公交
-0.9514107297638843,电视频道,节目
-1.2104467904987346,翻译,食谱
-0.9760847274779667,地图,聊天
-1.0547012158857247,地图,计算
-1.0143759797820322,联络,聊天
-1.2828602678655914,地图,聊天
-1.5381542812666427,诗歌,谜语
-0.9975792069334626,地图,股票
-1.1003573118445327,地图,股票
-1.1941257608978113,地图,食谱
-1.1566831723426856,电视频道,电影
-1.1940111521507213,音乐,聊天
-1.014067147079636,联络,聊天
-1.1712445146187749,翻译,食谱
-1.2234306261190713,地图,食谱
-0.9677846163302556,地图,飞机
-1.1023282316507657,地图,聊天
-1.5444668903107066,诗歌,小说
-1.4092609510575467,翻译,视频
-1.1270943524038142,地图,聊天
-0.9786860198798777,电视频道,节目
-0.9659997168594193,地图,火车
-0.9562896236992569,地图,火车
-1.0257763465589995,联络,食谱
-1.2716104618359956,地图,食谱
-1.15418508798014,地图,食谱
-1.2668230538608765,地图,日程
-1.1073284195391329,地图,计算
-0.9778003973762092,地图,火车
-0.9685203670767141,地图,聊天
-1.115249837772099,电视频道,电台
-1.4641485005984476,诗歌,时间
-1.1778469363530393,电视频道,网站
-1.149164075914683,地图,食谱
-1.1426348472787253,电视频道,视频
-1.4285690835889342,诗歌,时间
-1.302463519885813,地图,电话
-0.9865465455766923,联络,电话
-1.3610372786295097,地图,聊天
-1.1213384392860308,地图,聊天
-1.3248251840340524,诗歌,食谱
-1.2405181265267875,翻译,食谱
-1.0488539625310096,地图,食谱
-1.4941030051327808,音乐,视频
-1.070383264539154,地图,食谱
-1.0675602764245633,地图,聊天
-1.1839902826105169,地图,天气
-0.9747172012342482,地图,聊天
